DATE,CD_CVM,TICKER,PRICE,PL
2015-08-20,906.0,BBDC4,6.726441383361816,
2015-08-21,906.0,BBDC4,6.651641368865967,
2015-08-22,906.0,BBDC4,6.651641368865967,
2015-08-23,906.0,BBDC4,6.651641368865967,
2015-08-24,906.0,BBDC4,6.622872829437256,
2015-08-25,906.0,BBDC4,6.504916667938232,
2015-08-26,906.0,BBDC4,6.927833557128906,
2015-08-27,906.0,BBDC4,7.123471736907959,
2015-08-28,906.0,BBDC4,6.896185398101807,
2015-08-29,906.0,BBDC4,6.896185398101807,
2015-08-30,906.0,BBDC4,6.896185398101807,
2015-08-31,906.0,BBDC4,6.631500720977783,
2015-09-01,906.0,BBDC4,6.441622257232666,
2015-09-02,906.0,BBDC4,6.559384822845459,
2015-09-03,906.0,BBDC4,6.723507881164551,
2015-09-04,906.0,BBDC4,6.438444137573242,
2015-09-05,906.0,BBDC4,6.438444137573242,
2015-09-06,906.0,BBDC4,6.438444137573242,
2015-09-07,906.0,BBDC4,6.438444137573242,
2015-09-08,906.0,BBDC4,6.588176250457764,
2015-09-09,906.0,BBDC4,6.6659255027771,
2015-09-10,906.0,BBDC4,6.521949291229248,
2015-09-11,906.0,BBDC4,6.449963569641113,
2015-09-12,906.0,BBDC4,6.449963569641113,
2015-09-13,906.0,BBDC4,6.449963569641113,
2015-09-14,906.0,BBDC4,6.737908363342285,
2015-09-15,906.0,BBDC4,6.867482662200928,
2015-09-16,906.0,BBDC4,7.123752117156982,
2015-09-17,906.0,BBDC4,7.103596210479736,
2015-09-18,906.0,BBDC4,6.71774959564209,
2015-09-19,906.0,BBDC4,6.71774959564209,
2015-09-20,906.0,BBDC4,6.71774959564209,
2015-09-21,906.0,BBDC4,6.510432243347168,
2015-09-22,906.0,BBDC4,6.53634786605835,
2015-09-23,906.0,BBDC4,6.314627170562744,
2015-09-24,906.0,BBDC4,6.389493465423584,
2015-09-25,906.0,BBDC4,6.242643356323242,
2015-09-26,906.0,BBDC4,6.242643356323242,
2015-09-27,906.0,BBDC4,6.242643356323242,
2015-09-28,906.0,BBDC4,6.087150096893311,
2015-09-29,906.0,BBDC4,6.049717903137207,
2015-09-30,906.0,BBDC4,6.167777061462402,
2015-10-01,906.0,BBDC4,6.251280784606934,
2015-10-02,906.0,BBDC4,6.487307548522949,
2015-10-03,906.0,BBDC4,6.487307548522949,
2015-10-04,906.0,BBDC4,6.487307548522949,
2015-10-05,906.0,BBDC4,6.677518367767334,
2015-10-06,906.0,BBDC4,6.740918159484863,
2015-10-07,906.0,BBDC4,6.983008861541748,
2015-10-08,906.0,BBDC4,6.988770961761475,
2015-10-09,906.0,BBDC4,6.913837432861328,
2015-10-10,906.0,BBDC4,6.913837432861328,
2015-10-11,906.0,BBDC4,6.913837432861328,
2015-10-12,906.0,BBDC4,6.913837432861328,
2015-10-13,906.0,BBDC4,6.536301136016846,
2015-10-14,906.0,BBDC4,6.501716613769531,
2015-10-15,906.0,BBDC4,6.478663444519043,
2015-10-16,906.0,BBDC4,6.354738235473633,
2015-10-17,906.0,BBDC4,6.354738235473633,
2015-10-18,906.0,BBDC4,6.354738235473633,
2015-10-19,906.0,BBDC4,6.346090316772461,
2015-10-20,906.0,BBDC4,6.196228981018066,
2015-10-21,906.0,BBDC4,6.204875946044922,
2015-10-22,906.0,BBDC4,6.297095775604248,
2015-10-23,906.0,BBDC4,6.210640907287598,
2015-10-24,906.0,BBDC4,6.210640907287598,
2015-10-25,906.0,BBDC4,6.210640907287598,
2015-10-26,906.0,BBDC4,6.164525508880615,
2015-10-27,906.0,BBDC4,6.190465927124023,
2015-10-28,906.0,BBDC4,6.461369514465332,
2015-10-29,906.0,BBDC4,6.063656806945801,
2015-10-30,906.0,BBDC4,6.052129745483398,
2015-10-31,906.0,BBDC4,6.052129745483398,
2015-11-01,906.0,BBDC4,6.052129745483398,
2015-11-02,906.0,BBDC4,6.052129745483398,
2015-11-03,906.0,BBDC4,6.372029781341553,
2015-11-04,906.0,BBDC4,6.244816780090332,
2015-11-05,906.0,BBDC4,6.414999961853027,
2015-11-06,906.0,BBDC4,6.322700023651123,
2015-11-07,906.0,BBDC4,6.322700023651123,
2015-11-08,906.0,BBDC4,6.322700023651123,
2015-11-09,906.0,BBDC4,6.181358814239502,
2015-11-10,906.0,BBDC4,6.149633884429932,
2015-11-11,906.0,BBDC4,6.299618244171143,
2015-11-12,906.0,BBDC4,6.296735763549805,
2015-11-13,906.0,BBDC4,6.204432964324951,
2015-11-14,906.0,BBDC4,6.204432964324951,
2015-11-15,906.0,BBDC4,6.204432964324951,
2015-11-16,906.0,BBDC4,6.256351470947266,
2015-11-17,906.0,BBDC4,6.489994049072266,
2015-11-18,906.0,BBDC4,6.54191255569458,
2015-11-19,906.0,BBDC4,6.749597072601318,
2015-11-20,906.0,BBDC4,6.749597072601318,
2015-11-21,906.0,BBDC4,6.749597072601318,
2015-11-22,906.0,BBDC4,6.749597072601318,
2015-11-23,906.0,BBDC4,6.683252811431885,
2015-11-24,906.0,BBDC4,6.637105464935303,
2015-11-25,906.0,BBDC4,6.314042091369629,
2015-11-26,906.0,BBDC4,6.452497005462647,
2015-11-27,906.0,BBDC4,6.215977191925049,
2015-11-28,906.0,BBDC4,6.215977191925049,
2015-11-29,906.0,BBDC4,6.215977191925049,
2015-11-30,906.0,BBDC4,6.091946125030518,
2015-12-01,906.0,BBDC4,6.057328224182129,
2015-12-02,906.0,BBDC4,6.054145812988281,
2015-12-03,906.0,BBDC4,6.3197526931762695,
2015-12-04,906.0,BBDC4,6.23314094543457,
2015-12-05,906.0,BBDC4,6.23314094543457,
2015-12-06,906.0,BBDC4,6.23314094543457,
2015-12-07,906.0,BBDC4,6.169627666473389,
2015-12-08,906.0,BBDC4,6.033939361572266,
2015-12-09,906.0,BBDC4,6.337076663970947,
2015-12-10,906.0,BBDC4,6.062804222106934,
2015-12-11,906.0,BBDC4,6.0108418464660645,
2015-12-12,906.0,BBDC4,6.0108418464660645,
2015-12-13,906.0,BBDC4,6.0108418464660645,
2015-12-14,906.0,BBDC4,5.904019355773926,
2015-12-15,906.0,BBDC4,5.996405601501465,
2015-12-16,906.0,BBDC4,6.048372745513916,
2015-12-17,906.0,BBDC4,6.179078102111816,
2015-12-18,906.0,BBDC4,5.911335468292236,
2015-12-19,906.0,BBDC4,5.911335468292236,
2015-12-20,906.0,BBDC4,5.911335468292236,
2015-12-21,906.0,BBDC4,5.739861488342285,
2015-12-22,906.0,BBDC4,5.7910027503967285,
2015-12-23,906.0,BBDC4,5.836128234863281,
2015-12-24,906.0,BBDC4,5.836128234863281,
2015-12-25,906.0,BBDC4,5.836128234863281,
2015-12-26,906.0,BBDC4,5.836128234863281,
2015-12-27,906.0,BBDC4,5.836128234863281,
2015-12-28,906.0,BBDC4,5.893286228179932,
2015-12-29,906.0,BBDC4,5.92336893081665,
2015-12-30,906.0,BBDC4,5.800030708312988,
2015-12-31,906.0,BBDC4,5.800030708312988,
2016-01-01,906.0,BBDC4,5.800030708312988,
2016-01-02,906.0,BBDC4,5.800030708312988,
2016-01-03,906.0,BBDC4,5.800030708312988,
2016-01-04,906.0,BBDC4,5.715795516967773,
2016-01-05,906.0,BBDC4,5.736570835113525,
2016-01-06,906.0,BBDC4,5.655261039733887,
2016-01-07,906.0,BBDC4,5.540831565856934,
2016-01-08,906.0,BBDC4,5.432424545288086,
2016-01-09,906.0,BBDC4,5.432424545288086,
2016-01-10,906.0,BBDC4,5.432424545288086,
2016-01-11,906.0,BBDC4,5.278846263885498,
2016-01-12,906.0,BBDC4,5.2487311363220215,
2016-01-13,906.0,BBDC4,5.173449516296387,
2016-01-14,906.0,BBDC4,5.330040454864502,
2016-01-15,906.0,BBDC4,5.194528579711914,
2016-01-16,906.0,BBDC4,5.194528579711914,
2016-01-17,906.0,BBDC4,5.194528579711914,
2016-01-18,906.0,BBDC4,5.149358749389648,
2016-01-19,906.0,BBDC4,5.185493469238281,
2016-01-20,906.0,BBDC4,5.197537422180176,
2016-01-21,906.0,BBDC4,5.122256278991699,
2016-01-22,906.0,BBDC4,5.227654933929443,
2016-01-23,906.0,BBDC4,5.227654933929443,
2016-01-24,906.0,BBDC4,5.227654933929443,
2016-01-25,906.0,BBDC4,5.227654933929443,
2016-01-26,906.0,BBDC4,5.16742467880249,
2016-01-27,906.0,BBDC4,5.230665683746338,
2016-01-28,906.0,BBDC4,5.239696025848389,
2016-01-29,906.0,BBDC4,5.465547561645508,
2016-01-30,906.0,BBDC4,5.465547561645508,
2016-01-31,906.0,BBDC4,5.465547561645508,
2016-02-01,906.0,BBDC4,5.607080459594727,
2016-02-02,906.0,BBDC4,5.380692958831787,
2016-02-03,906.0,BBDC4,5.63992977142334,
2016-02-04,906.0,BBDC4,5.947394847869873,
2016-02-05,906.0,BBDC4,5.887110710144043,
2016-02-06,906.0,BBDC4,5.887110710144043,
2016-02-07,906.0,BBDC4,5.887110710144043,
2016-02-08,906.0,BBDC4,5.887110710144043,
2016-02-09,906.0,BBDC4,5.887110710144043,
2016-02-10,906.0,BBDC4,5.953423500061035,
2016-02-11,906.0,BBDC4,5.799692630767822,
2016-02-12,906.0,BBDC4,5.817779064178467,
2016-02-13,906.0,BBDC4,5.817779064178467,
2016-02-14,906.0,BBDC4,5.817779064178467,
2016-02-15,906.0,BBDC4,5.817779064178467,
2016-02-16,906.0,BBDC4,6.025773525238037,
2016-02-17,906.0,BBDC4,6.092086315155029,
2016-02-18,906.0,BBDC4,5.968497753143311,
2016-02-19,906.0,BBDC4,5.992611408233643,
2016-02-20,906.0,BBDC4,5.992611408233643,
2016-02-21,906.0,BBDC4,5.992611408233643,
2016-02-22,906.0,BBDC4,6.306112766265869,
2016-02-23,906.0,BBDC4,6.245822906494141,
2016-02-24,906.0,BBDC4,6.233768463134766,
2016-02-25,906.0,BBDC4,6.215678215026856,
2016-02-26,906.0,BBDC4,6.233768463134766,
2016-02-27,906.0,BBDC4,6.233768463134766,
2016-02-28,906.0,BBDC4,6.233768463134766,
2016-02-29,906.0,BBDC4,6.432714462280273,
2016-03-01,906.0,BBDC4,6.613581657409668,
2016-03-02,906.0,BBDC4,6.758081436157227,
2016-03-03,906.0,BBDC4,7.361489772796631,
2016-03-04,906.0,BBDC4,8.121770858764648,
2016-03-05,906.0,BBDC4,8.121770858764648,
2016-03-06,906.0,BBDC4,8.121770858764648,
2016-03-07,906.0,BBDC4,7.892481803894043,
2016-03-08,906.0,BBDC4,7.931701183319092,
2016-03-09,906.0,BBDC4,7.572679042816162,
2016-03-10,906.0,BBDC4,7.798952102661133,
2016-03-11,906.0,BBDC4,8.076519012451172,
2016-03-12,906.0,BBDC4,8.076519012451172,
2016-03-13,906.0,BBDC4,8.076519012451172,
2016-03-14,906.0,BBDC4,8.025225639343262,
2016-03-15,906.0,BBDC4,7.602848529815674,
2016-03-16,906.0,BBDC4,7.433888912200928,
2016-03-17,906.0,BBDC4,8.402356147766113,
2016-03-18,906.0,BBDC4,8.29072380065918,
2016-03-19,906.0,BBDC4,8.29072380065918,
2016-03-20,906.0,BBDC4,8.29072380065918,
2016-03-21,906.0,BBDC4,8.429506301879883,
2016-03-22,906.0,BBDC4,8.342009544372559,
2016-03-23,906.0,BBDC4,8.070477485656738,
2016-03-24,906.0,BBDC4,7.922647476196289,
